date,hod,mcount
2015-03-24 07:38:46,7,1
2015-03-22 09:30:03,9,1
2015-03-22 09:11:51,9,1
2015-03-22 09:11:46,9,1
2015-03-21 14:57:21,14,1
2015-03-20 00:05:29,0,1
2015-03-19 22:18:14,22,1
2015-03-17 22:51:32,22,1
2015-03-17 16:11:52,16,1
2015-03-17 14:44:19,14,1
2015-03-17 10:57:30,10,1
2015-03-17 10:55:07,10,1
2015-03-17 10:28:24,10,1
2015-03-17 08:25:39,8,1
2015-03-17 08:21:18,8,1
2015-03-17 08:20:21,8,1
2015-03-16 19:51:35,19,1
2015-03-15 22:38:00,22,1
2015-03-15 20:44:48,20,1
2015-03-15 20:44:19,20,1
2015-03-15 20:16:10,20,1
2015-03-15 20:10:50,20,1
2015-03-15 20:10:14,20,1
2015-03-15 20:09:36,20,1
2015-03-15 20:08:13,20,1
2015-03-15 20:05:48,20,1
2015-03-15 18:16:47,18,1
2015-03-15 16:17:30,16,1
2015-03-15 15:44:54,15,1
2015-03-15 15:35:32,15,1
2015-03-15 13:51:55,13,1
2015-03-15 13:47:37,13,1
2015-03-15 12:29:48,12,1
2015-03-15 11:27:48,11,1
2015-03-15 09:39:28,9,1
2015-03-14 21:54:58,21,1
2015-03-14 17:45:32,17,1
2015-03-14 11:18:33,11,1
2015-03-14 10:57:23,10,1
2015-03-13 19:44:43,19,1
2015-03-13 09:08:56,9,1
2015-03-12 17:20:17,17,1
2015-03-12 13:18:16,13,1
2015-03-11 12:38:35,12,1
2015-03-10 22:41:28,22,1
2015-03-10 17:30:37,17,1
2015-03-10 11:24:24,11,1
2015-03-10 11:22:17,11,1
2015-03-10 07:51:06,7,1
2015-03-09 21:45:39,21,1
2015-03-09 21:37:45,21,1
2015-03-09 21:35:24,21,1
2015-03-08 00:21:39,0,1
2015-03-07 13:19:25,13,1
2015-03-07 10:59:08,10,1
2015-03-07 10:58:29,10,1
2015-03-06 22:31:59,22,1
2015-03-06 22:30:51,22,1
2015-03-06 22:26:49,22,1
2015-03-05 15:01:32,15,1
2015-03-04 13:59:53,13,1
2015-03-04 10:19:42,10,1
2015-03-03 22:36:54,22,1
2015-03-03 12:53:42,12,1
2015-03-03 07:04:33,7,1
2015-03-01 17:47:04,17,1
2015-03-01 16:58:14,16,1
2015-03-01 12:33:15,12,1
2015-03-01 12:11:00,12,1
2015-03-01 12:06:24,12,1
2015-03-01 08:52:56,8,1
2015-03-01 08:50:41,8,1
2015-03-01 08:50:26,8,1
2015-02-28 22:08:02,22,1
2015-02-27 17:49:41,17,1
2015-02-27 17:44:26,17,1
2015-02-26 11:40:26,11,1
2015-02-26 11:32:36,11,1
2015-02-26 10:38:21,10,1
2015-02-26 09:50:22,9,1
2015-02-25 21:12:36,21,1
2015-02-25 21:12:01,21,1
2015-02-25 21:11:17,21,1
2015-02-25 12:23:51,12,1
2015-02-25 11:33:43,11,1
2015-02-25 10:43:23,10,1
2015-02-24 16:29:29,16,1
2015-02-24 12:49:41,12,1
2015-02-23 10:50:39,10,1
2015-02-23 10:26:36,10,1
2015-02-22 20:15:54,20,1
2015-02-22 19:41:45,19,1
2015-02-22 19:41:26,19,1
2015-02-22 19:37:45,19,1
2015-02-19 20:08:11,20,1
2015-02-19 20:05:06,20,1
2015-02-19 20:04:55,20,1
2015-02-19 08:22:24,8,1
2015-02-19 07:35:47,7,1
2015-02-19 07:35:04,7,1
2015-02-18 21:18:36,21,1
2015-02-18 21:11:57,21,1
2015-02-16 23:18:34,23,1
2015-02-16 18:27:40,18,1
2015-02-16 18:24:55,18,1
2015-02-16 18:23:44,18,1
2015-02-16 18:22:28,18,1
2015-02-15 20:52:57,20,1
2015-02-14 16:08:09,16,1
2015-02-14 16:05:30,16,1
2015-02-14 05:54:06,5,1
2015-02-13 09:34:05,9,1
2015-02-10 18:29:55,18,1
2015-02-10 17:41:36,17,1
2015-02-10 13:18:38,13,1
2015-02-08 13:32:53,13,1
2015-02-08 10:48:18,10,1
2015-01-30 17:40:34,17,1
2015-01-28 22:55:24,22,1
2015-01-28 22:34:56,22,1
2015-01-27 11:32:03,11,1
2015-01-26 11:11:55,11,1
2015-01-25 10:48:42,10,1
2015-01-24 23:46:23,23,1
2015-01-24 23:01:39,23,1
2015-01-24 21:47:23,21,1
2015-01-24 17:45:51,17,1
2015-01-24 17:00:01,17,1
2015-01-24 16:56:51,16,1
2015-01-24 16:39:10,16,1
2015-01-24 07:42:55,7,1
2015-01-24 00:03:30,0,1
2015-01-23 19:22:54,19,1
2015-01-23 19:19:33,19,1
2015-01-23 14:40:59,14,1
2015-01-22 19:21:42,19,1
2015-01-20 18:14:25,18,1
2015-01-20 12:48:41,12,1
2015-01-20 12:46:54,12,1
2015-01-20 09:13:20,9,1
2015-01-19 10:42:54,10,1
2015-01-19 10:40:00,10,1
2015-01-18 14:48:27,14,1
2015-01-17 21:26:12,21,1
2015-01-17 20:39:23,20,1
2015-01-17 15:22:54,15,1
2015-01-17 15:21:22,15,1
2015-01-15 22:08:15,22,1
2015-01-15 05:55:52,5,1
2015-01-13 13:27:23,13,1
2015-01-13 13:24:04,13,1
2015-01-13 13:23:24,13,1
2015-01-13 13:23:02,13,1
2015-01-13 13:16:28,13,1
2015-01-08 17:00:38,17,1
2015-01-06 21:50:23,21,1
2015-01-06 17:43:06,17,1
2015-01-03 23:10:36,23,1
2015-01-03 14:36:45,14,1
2015-01-03 14:30:28,14,1
2015-01-03 14:28:57,14,1
2015-01-02 19:08:40,19,1
2015-01-02 19:03:06,19,1
2015-01-02 19:02:39,19,1
2014-12-30 08:44:41,8,1
2014-12-29 22:27:21,22,1
2014-12-28 22:33:04,22,1
2014-12-28 20:46:14,20,1
2014-12-28 20:42:12,20,1
2014-12-28 20:41:38,20,1
2014-12-28 10:01:31,10,1
2014-12-14 20:47:16,20,1
2014-12-14 20:40:18,20,1
2014-12-14 20:39:14,20,1
2014-12-14 20:33:34,20,1
2014-12-12 12:38:21,12,1
2014-12-10 13:35:45,13,1
2014-12-06 23:15:50,23,1
2014-12-06 23:11:11,23,1
2014-12-06 07:55:32,7,1
2014-12-03 07:37:00,7,1
2014-12-03 07:33:57,7,1
2014-12-01 17:22:16,17,1
2014-11-29 22:40:42,22,1
2014-11-29 20:20:25,20,1
2014-11-27 17:46:16,17,1
2014-11-22 09:26:04,9,1
2014-11-20 20:44:54,20,1
2014-11-20 16:24:56,16,1
2014-11-19 11:34:09,11,1
2014-11-11 08:51:40,8,1
2014-11-09 09:37:44,9,1
2014-11-08 09:49:29,9,1
2014-11-07 23:30:32,23,1
2014-11-07 23:30:28,23,1
2014-11-07 21:07:05,21,1
2014-11-07 17:24:33,17,1
2014-11-02 13:12:16,13,1
2014-11-01 16:39:51,16,1
2014-11-01 16:23:37,16,1
2014-11-01 13:46:16,13,1
2014-10-26 11:21:38,11,1
2014-10-24 21:32:47,21,1
2014-10-24 05:58:55,5,1
2014-10-23 14:52:07,14,1
2014-10-23 14:51:05,14,1
2014-10-21 06:04:25,6,1
2014-10-20 11:51:17,11,1
2014-10-18 12:46:07,12,1
2014-10-18 05:54:45,5,1
2014-10-13 16:12:31,16,1
2014-10-13 16:08:11,16,1
2014-10-13 15:44:41,15,1
2014-10-09 15:16:37,15,1
2014-10-06 19:59:32,19,1
2014-10-05 21:35:00,21,1
2014-10-05 21:24:15,21,1
2014-10-05 21:14:25,21,1
2014-10-05 20:47:35,20,1
2014-10-05 20:32:47,20,1
2014-10-05 17:19:22,17,1
2014-10-03 09:26:03,9,1
2014-09-14 18:30:32,18,1
2014-09-14 07:56:31,7,1
2014-09-13 00:05:36,0,1
2014-09-11 12:01:56,12,1
2014-08-25 07:27:05,7,1
2014-08-20 08:53:21,8,1
2014-08-15 11:22:08,11,1
2014-08-12 23:37:33,23,1
2014-08-12 05:38:34,5,1
2014-08-11 21:32:54,21,1
2014-08-11 21:27:58,21,1
2014-08-08 17:08:13,17,1
2014-08-08 17:03:16,17,1
2014-08-06 21:31:59,21,1
2014-08-03 20:06:56,20,1
2014-08-02 11:33:23,11,1
2014-07-31 17:47:01,17,1
2014-07-28 20:54:45,20,1
2014-07-11 20:19:51,20,1
2014-07-10 07:50:59,7,1
2014-07-09 21:05:57,21,1
2014-07-09 21:00:25,21,1
2014-07-09 08:13:40,8,1
2014-07-09 08:04:32,8,1
2014-07-08 22:34:02,22,1
2014-07-08 18:57:36,18,1
2014-07-05 09:21:21,9,1
2014-07-05 09:20:25,9,1
2014-07-04 19:12:15,19,1
2014-07-04 19:09:37,19,1
2014-07-04 17:00:28,17,1
2014-07-04 16:16:39,16,1
2014-07-04 16:08:03,16,1
2014-07-01 19:24:27,19,1
2014-06-29 17:50:03,17,1
2014-06-27 20:27:19,20,1
2014-06-25 17:30:16,17,1
2014-06-25 17:30:09,17,1
2014-06-25 17:16:49,17,1
2014-06-22 07:28:22,7,1
2014-06-22 07:25:00,7,1
2014-06-15 15:56:08,15,1
2014-06-13 20:45:43,20,1
2014-06-07 17:26:31,17,1
2014-06-07 06:11:13,6,1
2014-06-05 20:45:25,20,1
2014-06-05 20:42:00,20,1
2014-06-05 20:40:39,20,1
2014-05-30 17:03:59,17,1
2014-05-27 18:30:37,18,1
2014-05-27 18:27:20,18,1
2014-05-25 17:08:58,17,1
2014-05-24 21:39:57,21,1
2014-05-22 22:20:52,22,1
2014-05-22 22:19:41,22,1
2014-05-22 19:39:29,19,1
2014-05-22 18:45:54,18,1
2014-05-22 14:57:23,14,1
2014-05-22 14:27:00,14,1
2014-05-20 20:45:57,20,1
2014-05-20 20:41:51,20,1
2014-05-08 19:14:42,19,1
2014-05-08 18:19:06,18,1
2014-05-08 16:54:15,16,1
2014-05-07 07:21:58,7,1
2014-05-05 19:46:27,19,1
2014-05-04 22:08:18,22,1
2014-05-04 17:52:52,17,1
2014-05-04 17:45:54,17,1
2014-04-27 18:05:27,18,1
2014-04-06 06:06:56,6,1
2014-04-01 19:52:43,19,1
2014-03-31 20:47:34,20,1
2014-03-23 20:28:51,20,1
2014-03-18 20:11:08,20,1
2014-03-16 10:41:54,10,1
2014-02-26 07:26:53,7,1
2014-02-26 07:25:43,7,1
2014-02-25 21:15:27,21,1
2014-02-16 21:57:39,21,1
2014-02-15 16:10:26,16,1
2014-02-09 21:27:46,21,1
2014-02-09 21:27:39,21,1
2014-02-07 18:48:55,18,1
2014-02-04 21:02:46,21,1
2014-02-04 19:04:47,19,1
2014-02-03 22:22:43,22,1
2014-02-03 19:42:17,19,1
2014-01-30 21:05:52,21,1
2014-01-30 21:04:42,21,1
2014-01-30 21:04:35,21,1
2014-01-29 22:29:02,22,1
2014-01-23 22:12:48,22,1
2014-01-20 16:14:42,16,1
2014-01-20 16:03:37,16,1
2014-01-14 17:34:22,17,1
2014-01-14 06:18:02,6,1
2014-01-04 18:48:31,18,1
2013-12-31 13:46:47,13,1
2013-12-29 21:31:00,21,1
2013-12-18 21:37:52,21,1
2013-12-15 20:04:39,20,1
2013-12-15 19:25:01,19,1
2013-12-08 18:52:09,18,1
2013-11-18 22:35:29,22,1
2013-11-01 18:20:32,18,1
2013-10-31 18:30:09,18,1
2013-10-31 18:29:37,18,1
2013-10-31 10:50:45,10,1
2013-10-30 20:28:55,20,1
2013-10-30 20:27:34,20,1
2013-10-30 20:24:16,20,1
2013-10-30 20:19:26,20,1
2013-10-30 19:27:19,19,1
2013-10-27 14:04:19,14,1
2013-10-27 14:03:51,14,1
2013-10-27 14:03:25,14,1
2013-10-27 14:02:47,14,1
2013-10-27 14:01:55,14,1
2013-10-27 14:00:58,14,1
2013-10-27 14:00:28,14,1
2013-10-27 13:57:14,13,1
2013-10-27 13:56:26,13,1
2013-10-27 13:55:46,13,1
2013-10-27 13:54:32,13,1
2013-10-27 13:53:59,13,1
2013-10-27 10:05:37,10,1
2013-10-27 08:49:52,8,1
2013-10-27 08:49:03,8,1
2013-10-26 23:58:33,23,1
2013-10-26 23:58:09,23,1
2013-10-26 21:45:12,21,1
2013-10-26 17:58:39,17,1
2013-10-26 17:55:15,17,1
2013-10-20 21:04:09,21,1
2013-10-20 20:37:27,20,1
2013-10-20 20:00:42,20,1
2013-10-05 15:02:01,15,1
2013-10-04 17:01:22,17,1
2013-10-02 20:52:35,20,1
2013-09-29 19:20:07,19,1
2013-09-29 19:12:46,19,1
2013-09-28 20:17:56,20,1
2013-09-28 20:17:44,20,1
2013-09-24 20:53:15,20,1
2013-09-24 20:16:09,20,1
2013-09-24 20:15:43,20,1
2013-09-24 04:15:57,4,1
2013-09-24 04:14:54,4,1
2013-09-21 19:19:11,19,1
2013-09-20 18:18:11,18,1
2013-09-20 18:11:24,18,1
2013-09-19 20:33:12,20,1
2013-09-19 20:15:46,20,1
2013-09-19 19:54:08,19,1
2013-09-19 19:46:19,19,1
2013-09-18 20:57:13,20,1
2013-09-18 20:41:10,20,1
2013-09-18 20:02:33,20,1
2013-09-16 21:38:56,21,1
2013-09-16 20:41:12,20,1
2013-09-16 20:37:51,20,1
2013-09-16 20:35:07,20,1
2013-09-16 20:26:28,20,1
2013-09-16 20:21:53,20,1
2013-09-16 20:19:25,20,1
2013-09-16 18:58:12,18,1
2013-09-16 18:47:14,18,1
2013-09-16 18:42:06,18,1
2013-09-16 18:31:34,18,1
2013-09-16 18:26:23,18,1
2013-09-16 18:24:42,18,1
2013-09-16 18:20:51,18,1
2013-09-16 18:19:28,18,1
2013-09-16 18:17:43,18,1
2013-09-15 19:44:19,19,1
2013-09-15 19:39:03,19,1
2013-09-15 19:37:59,19,1
2013-09-15 19:37:13,19,1
2013-09-15 19:35:29,19,1
2013-09-15 19:18:53,19,1
2013-09-15 18:46:03,18,1
2013-09-15 18:40:33,18,1
2013-09-15 18:32:17,18,1
2013-09-15 18:29:30,18,1
2013-09-15 18:27:57,18,1
2013-09-15 18:26:11,18,1
2013-09-15 18:24:03,18,1
2013-09-15 18:22:05,18,1
2013-09-15 16:47:37,16,1
2013-09-15 14:19:39,14,1
2013-09-15 14:13:05,14,1
2013-09-15 14:10:30,14,1
2013-09-15 12:50:41,12,1
2013-09-15 12:19:53,12,1
2013-09-14 17:58:23,17,1
2013-09-14 17:56:16,17,1
2013-09-11 21:01:36,21,1
2013-09-10 20:31:23,20,1
2013-09-10 20:30:37,20,1
2013-09-10 17:29:15,17,1
2013-09-10 17:18:38,17,1
2013-09-09 20:47:04,20,1
2013-09-08 17:20:25,17,1
2013-09-07 09:34:13,9,1
2013-09-06 21:39:55,21,1
2013-09-06 20:57:35,20,1
2013-09-06 20:52:40,20,1
2013-09-06 20:46:10,20,1
2013-09-06 20:41:59,20,1
2013-09-06 20:40:03,20,1
2013-09-06 20:38:21,20,1
2013-09-06 20:31:39,20,1
2013-09-05 18:32:48,18,1
2013-09-03 18:53:57,18,1
2013-09-03 18:51:27,18,1
2013-09-03 18:50:31,18,1
2013-09-01 17:40:02,17,1
2013-09-01 16:58:32,16,1
2013-08-31 17:20:37,17,1
2013-08-30 20:44:13,20,1
2013-08-30 20:39:19,20,1
2013-08-29 20:21:57,20,1
2013-08-29 20:01:09,20,1
2013-08-29 18:55:55,18,1
2013-08-29 18:32:59,18,1
2013-08-27 21:25:12,21,1
2013-08-24 12:57:32,12,1
2013-08-24 12:09:47,12,1
2013-08-22 17:27:09,17,1
2013-08-02 19:55:02,19,1
2013-07-31 20:31:48,20,1
2013-07-31 20:22:03,20,1
2013-07-31 14:49:37,14,1
2013-07-31 14:44:56,14,1
2013-07-31 14:44:19,14,1
2013-07-31 14:38:41,14,1
2013-07-31 14:37:59,14,1
2013-07-31 14:36:49,14,1
2013-07-31 14:31:43,14,1
2013-07-31 14:27:22,14,1
2013-07-31 14:23:50,14,1
2013-07-31 14:21:14,14,1
2013-07-31 14:14:50,14,1
2013-07-31 14:09:59,14,1
2013-07-31 13:49:28,13,1
2013-07-31 13:30:01,13,1
2013-07-30 22:19:26,22,1
2013-07-30 22:18:00,22,1
2013-07-30 22:00:47,22,1
2013-07-30 21:58:38,21,1
2013-07-30 21:56:09,21,1
2013-07-29 12:56:08,12,1
2013-07-29 11:42:30,11,1
2013-07-29 10:29:36,10,1
2013-07-29 07:35:28,7,1
2013-07-28 22:01:54,22,1
2013-07-28 21:53:26,21,1
2013-07-28 21:48:24,21,1
2013-07-27 19:42:42,19,1
2013-07-05 19:55:44,19,1
2013-07-05 19:52:44,19,1
2013-07-05 19:51:42,19,1
2013-07-05 19:50:28,19,1
2013-07-05 19:49:31,19,1
2013-07-05 19:48:47,19,1
2013-06-28 20:22:33,20,1
2013-06-21 18:10:13,18,1
2013-06-19 19:18:30,19,1
2013-06-19 19:17:11,19,1
2013-06-19 17:20:14,17,1
2013-06-18 20:01:05,20,1
2013-06-16 15:29:13,15,1
2013-06-13 19:35:08,19,1
2013-06-13 19:32:54,19,1
2013-06-13 18:41:39,18,1
2013-06-13 17:59:28,17,1
2013-06-09 20:31:27,20,1
2013-06-07 16:23:38,16,1
2013-06-07 16:09:00,16,1
2013-06-06 19:08:47,19,1
2013-06-06 18:58:36,18,1
2013-06-06 18:57:21,18,1
2013-06-06 18:41:44,18,1
2013-06-06 18:40:09,18,1
2013-06-06 18:39:37,18,1
2013-06-05 22:36:37,22,1
2013-06-04 19:33:15,19,1
2013-06-04 19:32:35,19,1
2013-06-02 21:58:29,21,1
2013-06-02 13:56:23,13,1
2013-06-02 13:56:00,13,1
2013-06-02 13:55:17,13,1
2013-05-30 19:59:31,19,1
2013-05-26 13:13:29,13,1
2013-05-26 13:11:37,13,1
2013-05-25 17:20:00,17,1
2013-05-25 11:18:39,11,1
2013-05-23 18:23:03,18,1
2013-05-23 17:49:35,17,1
2013-05-15 19:57:48,19,1
2013-05-15 19:47:05,19,1
2013-05-15 05:45:29,5,1
2013-05-14 19:38:26,19,1
2013-05-05 18:24:02,18,1
2013-05-05 15:22:42,15,1
2013-04-25 17:16:31,17,1
2013-04-24 12:42:46,12,1
2013-04-23 22:11:43,22,1
2013-04-21 21:05:30,21,1
2013-04-21 20:53:59,20,1
2013-04-21 20:51:09,20,1
2013-04-21 20:50:56,20,1
2013-04-09 19:29:30,19,1
2013-04-09 19:26:16,19,1
2013-04-09 19:25:56,19,1
2013-04-08 19:35:42,19,1
2013-04-08 19:32:32,19,1
2013-04-08 19:24:46,19,1
2013-04-08 19:19:09,19,1
2013-04-08 19:13:00,19,1
2013-04-08 19:11:27,19,1
2013-04-08 19:08:35,19,1
2013-04-08 19:06:05,19,1
2013-04-08 19:04:08,19,1
2013-04-08 19:03:47,19,1
2013-04-08 19:00:37,19,1
2013-04-08 18:15:15,18,1
2013-04-07 17:55:18,17,1
2013-04-07 09:41:18,9,1
2013-04-06 15:41:06,15,1
2013-04-03 05:37:49,5,1
2013-04-02 19:31:23,19,1
2013-04-02 19:31:10,19,1
2013-04-02 19:30:47,19,1
2013-04-01 20:17:21,20,1
2013-04-01 20:15:58,20,1
2013-04-01 20:15:34,20,1
2013-04-01 20:15:03,20,1
2013-04-01 20:13:29,20,1
2013-03-21 21:27:51,21,1
2013-03-21 21:19:59,21,1
2013-03-21 21:19:41,21,1
2013-03-19 21:23:33,21,1
2013-03-17 09:11:33,9,1
2013-03-15 08:53:07,8,1
2013-03-15 07:59:06,7,1
2013-03-14 21:38:58,21,1
2013-03-14 21:38:34,21,1
2013-03-14 21:34:54,21,1
2013-03-14 20:27:49,20,1
2013-03-14 20:26:36,20,1
2013-03-09 22:35:04,22,1
2013-02-28 19:54:18,19,1
2013-02-24 14:29:12,14,1
2013-02-19 19:57:22,19,1
2013-02-19 19:56:13,19,1
2013-02-17 17:26:28,17,1
2013-02-17 17:17:17,17,1
2013-02-15 15:00:53,15,1
2013-02-12 20:53:31,20,1
2013-02-11 20:18:49,20,1
2013-02-11 20:11:04,20,1
2013-02-10 19:28:15,19,1
2013-02-10 17:59:21,17,1
2013-02-10 17:42:33,17,1
2013-02-10 17:29:12,17,1
2013-02-10 12:18:48,12,1
2013-02-10 12:18:46,12,1
2013-02-10 12:18:39,12,1
2013-02-10 12:17:54,12,1
2013-02-07 20:47:26,20,1
2013-02-07 20:38:13,20,1
2013-02-07 20:34:48,20,1
2013-02-07 20:33:52,20,1
2013-02-07 20:33:43,20,1
2013-02-07 20:30:31,20,1
2013-02-07 20:27:18,20,1
2013-02-05 19:36:50,19,1
2013-02-05 19:24:43,19,1
2013-02-05 18:44:45,18,1
2013-01-30 18:46:33,18,1
2013-01-28 20:16:17,20,1
2013-01-28 20:11:25,20,1
2013-01-28 20:09:28,20,1
2013-01-28 20:07:28,20,1
2013-01-27 22:37:05,22,1
2013-01-24 19:32:54,19,1
2012-12-29 23:35:48,23,1
2012-12-26 11:14:51,11,1
2012-12-18 21:56:51,21,1
2012-11-28 22:02:00,22,1
2012-11-28 20:59:38,20,1
2012-11-27 19:18:12,19,1
2012-11-12 21:08:11,21,1
2012-11-09 19:07:28,19,1
2012-11-09 18:30:04,18,1
2012-10-15 20:35:25,20,1
2012-10-15 20:33:36,20,1
2012-10-15 20:16:53,20,1
2012-10-11 21:04:45,21,1
2012-10-01 18:51:13,18,1
2012-10-01 18:49:53,18,1
2012-10-01 18:49:05,18,1
2012-09-29 22:32:14,22,1
2012-09-27 05:09:32,5,1
2012-09-26 20:20:08,20,1
2012-09-26 16:10:24,16,1
2012-09-26 15:36:16,15,1
2012-09-24 19:07:37,19,1
2012-09-23 15:29:25,15,1
2012-09-23 15:28:12,15,1
2012-09-23 01:27:07,1,1
2012-09-22 09:18:39,9,1
2012-09-21 07:04:19,7,1
2012-09-18 19:08:00,19,1
2012-09-09 16:33:16,16,1
2012-09-08 18:24:13,18,1
2012-08-31 19:17:54,19,1
2012-08-26 20:45:51,20,1
2012-08-25 18:37:23,18,1
2012-08-24 13:52:27,13,1
2012-08-24 11:13:30,11,1
2012-08-23 16:19:18,16,1
2012-08-23 16:16:57,16,1
2012-08-22 19:03:26,19,1
2012-08-22 13:53:36,13,1
2012-08-02 18:09:27,18,1
2012-07-31 21:55:55,21,1
2012-07-31 16:50:44,16,1
2012-06-20 18:51:40,18,1
2012-06-05 19:18:39,19,1
2012-04-16 20:12:58,20,1
2012-04-16 08:45:11,8,1
2012-04-12 19:51:20,19,1
2012-04-11 17:01:31,17,1
2012-02-09 19:47:17,19,1
2012-01-21 18:47:01,18,1
2012-01-15 19:22:27,19,1
2012-01-15 17:17:54,17,1
2012-01-08 17:18:48,17,1
2011-11-29 21:05:53,21,1
2011-11-29 19:37:03,19,1
2011-11-28 20:43:55,20,1
2011-11-19 13:30:10,13,1
2011-11-18 20:28:48,20,1
2011-11-04 19:19:29,19,1
2011-11-03 20:28:29,20,1
